GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second),Speed (OBD)(km/h),Speed (GPS)(km/h)
Fri Mar 25 17:18:15 GMT+03:00 2016,25-Mar-2016 17:18:08.672,37.58310537,55.84855829,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:16 GMT+03:00 2016,25-Mar-2016 17:18:08.767,37.58310188,55.8485542,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:16 GMT+03:00 2016,25-Mar-2016 17:18:08.867,37.58310188,55.8485542,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:16 GMT+03:00 2016,25-Mar-2016 17:18:08.966,37.58310188,55.8485542,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:16 GMT+03:00 2016,25-Mar-2016 17:18:09.067,37.58310188,55.8485542,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:16 GMT+03:00 2016,25-Mar-2016 17:18:09.166,37.58310188,55.8485542,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:16 GMT+03:00 2016,25-Mar-2016 17:18:09.267,37.58310188,55.8485542,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:16 GMT+03:00 2016,25-Mar-2016 17:18:09.367,37.58310188,55.8485542,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:16 GMT+03:00 2016,25-Mar-2016 17:18:09.466,37.58310188,55.8485542,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:16 GMT+03:00 2016,25-Mar-2016 17:18:09.567,37.58310188,55.8485542,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:16 GMT+03:00 2016,25-Mar-2016 17:18:09.668,37.58310188,55.8485542,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:17 GMT+03:00 2016,25-Mar-2016 17:18:09.767,37.58309738,55.84856053,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:17 GMT+03:00 2016,25-Mar-2016 17:18:09.867,37.58309738,55.84856053,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:17 GMT+03:00 2016,25-Mar-2016 17:18:09.967,37.58309738,55.84856053,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:17 GMT+03:00 2016,25-Mar-2016 17:18:10.067,37.58309738,55.84856053,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:17 GMT+03:00 2016,25-Mar-2016 17:18:10.168,37.58309738,55.84856053,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:17 GMT+03:00 2016,25-Mar-2016 17:18:10.267,37.58309738,55.84856053,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:17 GMT+03:00 2016,25-Mar-2016 17:18:10.368,37.58309738,55.84856053,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:17 GMT+03:00 2016,25-Mar-2016 17:18:10.467,37.58309738,55.84856053,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:17 GMT+03:00 2016,25-Mar-2016 17:18:10.568,37.58309738,55.84856053,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:17 GMT+03:00 2016,25-Mar-2016 17:18:10.667,37.58309738,55.84856053,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:18 GMT+03:00 2016,25-Mar-2016 17:18:10.767,37.58309587,55.848555,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:18 GMT+03:00 2016,25-Mar-2016 17:18:10.867,37.58309587,55.848555,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:18 GMT+03:00 2016,25-Mar-2016 17:18:10.967,37.58309587,55.848555,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:18 GMT+03:00 2016,25-Mar-2016 17:18:11.066,37.58309587,55.848555,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:18 GMT+03:00 2016,25-Mar-2016 17:18:11.168,37.58309587,55.848555,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:18 GMT+03:00 2016,25-Mar-2016 17:18:11.267,37.58309587,55.848555,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:18 GMT+03:00 2016,25-Mar-2016 17:18:11.368,37.58309587,55.848555,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:18 GMT+03:00 2016,25-Mar-2016 17:18:11.467,37.58309587,55.848555,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:18 GMT+03:00 2016,25-Mar-2016 17:18:11.567,37.58309587,55.848555,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:18 GMT+03:00 2016,25-Mar-2016 17:18:11.667,37.58309587,55.848555,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:19 GMT+03:00 2016,25-Mar-2016 17:18:11.767,37.58310075,55.84855892,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:19 GMT+03:00 2016,25-Mar-2016 17:18:11.868,37.58310075,55.84855892,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:19 GMT+03:00 2016,25-Mar-2016 17:18:11.968,37.58310075,55.84855892,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:19 GMT+03:00 2016,25-Mar-2016 17:18:12.069,37.58310075,55.84855892,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:19 GMT+03:00 2016,25-Mar-2016 17:18:12.168,37.58310075,55.84855892,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:19 GMT+03:00 2016,25-Mar-2016 17:18:12.268,37.58310075,55.84855892,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:19 GMT+03:00 2016,25-Mar-2016 17:18:12.367,37.58310075,55.84855892,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:19 GMT+03:00 2016,25-Mar-2016 17:18:12.468,37.58310075,55.84855892,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:19 GMT+03:00 2016,25-Mar-2016 17:18:12.567,37.58310075,55.84855892,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:19 GMT+03:00 2016,25-Mar-2016 17:18:12.667,37.58310075,55.84855892,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:20 GMT+03:00 2016,25-Mar-2016 17:18:12.767,37.58310478,55.8485595,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:20 GMT+03:00 2016,25-Mar-2016 17:18:12.867,37.58310478,55.8485595,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:20 GMT+03:00 2016,25-Mar-2016 17:18:12.967,37.58310478,55.8485595,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:20 GMT+03:00 2016,25-Mar-2016 17:18:13.067,37.58310478,55.8485595,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:20 GMT+03:00 2016,25-Mar-2016 17:18:13.169,37.58310478,55.8485595,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:20 GMT+03:00 2016,25-Mar-2016 17:18:13.266,37.58310478,55.8485595,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:20 GMT+03:00 2016,25-Mar-2016 17:18:13.367,37.58310478,55.8485595,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:20 GMT+03:00 2016,25-Mar-2016 17:18:13.468,37.58310478,55.8485595,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:20 GMT+03:00 2016,25-Mar-2016 17:18:13.567,37.58310478,55.8485595,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:20 GMT+03:00 2016,25-Mar-2016 17:18:13.667,37.58310478,55.8485595,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:21 GMT+03:00 2016,25-Mar-2016 17:18:13.767,37.58310516,55.84855835,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:21 GMT+03:00 2016,25-Mar-2016 17:18:13.867,37.58310516,55.84855835,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:21 GMT+03:00 2016,25-Mar-2016 17:18:13.966,37.58310516,55.84855835,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:21 GMT+03:00 2016,25-Mar-2016 17:18:14.067,37.58310516,55.84855835,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:21 GMT+03:00 2016,25-Mar-2016 17:18:14.170,37.58310516,55.84855835,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:21 GMT+03:00 2016,25-Mar-2016 17:18:14.267,37.58310516,55.84855835,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:21 GMT+03:00 2016,25-Mar-2016 17:18:14.367,37.58310516,55.84855835,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:21 GMT+03:00 2016,25-Mar-2016 17:18:14.467,37.58310516,55.84855835,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:21 GMT+03:00 2016,25-Mar-2016 17:18:14.568,37.58310516,55.84855835,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:21 GMT+03:00 2016,25-Mar-2016 17:18:14.667,37.58310516,55.84855835,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:22 GMT+03:00 2016,25-Mar-2016 17:18:14.766,37.58310505,55.84855224,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:22 GMT+03:00 2016,25-Mar-2016 17:18:14.867,37.58310505,55.84855224,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:22 GMT+03:00 2016,25-Mar-2016 17:18:14.968,37.58310505,55.84855224,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:22 GMT+03:00 2016,25-Mar-2016 17:18:15.068,37.58310505,55.84855224,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:22 GMT+03:00 2016,25-Mar-2016 17:18:15.166,37.58310505,55.84855224,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:22 GMT+03:00 2016,25-Mar-2016 17:18:15.267,37.58310505,55.84855224,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:22 GMT+03:00 2016,25-Mar-2016 17:18:15.367,37.58310505,55.84855224,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:22 GMT+03:00 2016,25-Mar-2016 17:18:15.467,37.58310505,55.84855224,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:22 GMT+03:00 2016,25-Mar-2016 17:18:15.567,37.58310505,55.84855224,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:22 GMT+03:00 2016,25-Mar-2016 17:18:15.669,37.58310505,55.84855224,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:23 GMT+03:00 2016,25-Mar-2016 17:18:15.766,37.58310476,55.84855146,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:23 GMT+03:00 2016,25-Mar-2016 17:18:15.866,37.58310476,55.84855146,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:23 GMT+03:00 2016,25-Mar-2016 17:18:15.967,37.58310476,55.84855146,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:23 GMT+03:00 2016,25-Mar-2016 17:18:16.067,37.58310476,55.84855146,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:23 GMT+03:00 2016,25-Mar-2016 17:18:16.167,37.58310476,55.84855146,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:23 GMT+03:00 2016,25-Mar-2016 17:18:16.268,37.58310476,55.84855146,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:23 GMT+03:00 2016,25-Mar-2016 17:18:16.367,37.58310476,55.84855146,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:23 GMT+03:00 2016,25-Mar-2016 17:18:16.467,37.58310476,55.84855146,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:23 GMT+03:00 2016,25-Mar-2016 17:18:16.567,37.58310476,55.84855146,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:23 GMT+03:00 2016,25-Mar-2016 17:18:16.667,37.58310476,55.84855146,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:24 GMT+03:00 2016,25-Mar-2016 17:18:16.767,37.58310484,55.84855126,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:24 GMT+03:00 2016,25-Mar-2016 17:18:16.867,37.58310484,55.84855126,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:24 GMT+03:00 2016,25-Mar-2016 17:18:16.966,37.58310484,55.84855126,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:24 GMT+03:00 2016,25-Mar-2016 17:18:17.067,37.58310484,55.84855126,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:24 GMT+03:00 2016,25-Mar-2016 17:18:17.168,37.58310484,55.84855126,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:24 GMT+03:00 2016,25-Mar-2016 17:18:17.268,37.58310484,55.84855126,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:24 GMT+03:00 2016,25-Mar-2016 17:18:17.367,37.58310484,55.84855126,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:24 GMT+03:00 2016,25-Mar-2016 17:18:17.467,37.58310484,55.84855126,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:24 GMT+03:00 2016,25-Mar-2016 17:18:17.566,37.58310484,55.84855126,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:25 GMT+03:00 2016,25-Mar-2016 17:18:17.667,37.58310407,55.8485483,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:25 GMT+03:00 2016,25-Mar-2016 17:18:17.767,37.58310407,55.8485483,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:25 GMT+03:00 2016,25-Mar-2016 17:18:17.867,37.58310407,55.8485483,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:25 GMT+03:00 2016,25-Mar-2016 17:18:17.966,37.58310407,55.8485483,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:25 GMT+03:00 2016,25-Mar-2016 17:18:18.069,37.58310407,55.8485483,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:25 GMT+03:00 2016,25-Mar-2016 17:18:18.168,37.58310407,55.8485483,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:25 GMT+03:00 2016,25-Mar-2016 17:18:18.266,37.58310407,55.8485483,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:25 GMT+03:00 2016,25-Mar-2016 17:18:18.367,37.58310407,55.8485483,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:25 GMT+03:00 2016,25-Mar-2016 17:18:18.467,37.58310407,55.8485483,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:25 GMT+03:00 2016,25-Mar-2016 17:18:18.567,37.58310407,55.8485483,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:25 GMT+03:00 2016,25-Mar-2016 17:18:18.667,37.58310407,55.8485483,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:18.767,37.58310419,55.84854855,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:18.867,37.58310419,55.84854855,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:18.967,37.58310419,55.84854855,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:19.067,37.58310419,55.84854855,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:19.168,37.58310419,55.84854855,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:19.267,37.58310419,55.84854855,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:19.367,37.58310419,55.84854855,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:19.467,37.58310419,55.84854855,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:26 GMT+03:00 2016,25-Mar-2016 17:18:19.570,37.58310419,55.84854855,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:19.667,37.5831049,55.84854847,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:19.767,37.5831049,55.84854847,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:19.867,37.5831049,55.84854847,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:19.967,37.5831049,55.84854847,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:20.067,37.5831049,55.84854847,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:20.167,37.5831049,55.84854847,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:20.267,37.5831049,55.84854847,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:20.367,37.5831049,55.84854847,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:20.466,37.5831049,55.84854847,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:27 GMT+03:00 2016,25-Mar-2016 17:18:20.566,37.5831049,55.84854847,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:20.666,37.58310554,55.8485491,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:20.767,37.58310554,55.8485491,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:20.867,37.58310554,55.8485491,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:20.967,37.58310554,55.8485491,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:21.069,37.58310554,55.8485491,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:21.167,37.58310554,55.8485491,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:21.267,37.58310554,55.8485491,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:21.367,37.58310554,55.8485491,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:21.469,37.58310554,55.8485491,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:28 GMT+03:00 2016,25-Mar-2016 17:18:21.567,37.58310554,55.8485491,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:21.668,37.58310472,55.84854775,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:21.767,37.58310472,55.84854775,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:21.871,37.58310472,55.84854775,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:21.968,37.58310472,55.84854775,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:22.067,37.58310472,55.84854775,1.0,2.0,3.5999999046325684
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:22.167,37.58310472,55.84854775,1.0,2.0,3.5999999046325684
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:22.267,37.58310472,55.84854775,1.0,2.0,3.5999999046325684
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:22.369,37.58310472,55.84854775,1.0,2.0,3.5999999046325684
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:22.467,37.58310472,55.84854775,1.0,2.0,3.5999999046325684
Fri Mar 25 17:18:29 GMT+03:00 2016,25-Mar-2016 17:18:22.566,37.58310472,55.84854775,1.0,2.0,3.5999999046325684
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:25.667,37.58306698,55.84840852,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:25.767,37.58306698,55.84840852,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:25.867,37.58306698,55.84840852,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:25.967,37.58306698,55.84840852,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:26.067,37.58306698,55.84840852,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:26.167,37.58306698,55.84840852,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:26.267,37.58306698,55.84840852,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:26.366,37.58306698,55.84840852,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:26.468,37.58306698,55.84840852,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:33 GMT+03:00 2016,25-Mar-2016 17:18:26.567,37.58306698,55.84840852,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:37 GMT+03:00 2016,25-Mar-2016 17:18:29.767,37.58308972,55.84841339,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:37 GMT+03:00 2016,25-Mar-2016 17:18:29.867,37.58308972,55.84841339,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:37 GMT+03:00 2016,25-Mar-2016 17:18:29.968,37.58308972,55.84841339,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:37 GMT+03:00 2016,25-Mar-2016 17:18:30.067,37.58308972,55.84841339,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:37 GMT+03:00 2016,25-Mar-2016 17:18:30.168,37.58308972,55.84841339,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:37 GMT+03:00 2016,25-Mar-2016 17:18:30.267,37.58308972,55.84841339,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:37 GMT+03:00 2016,25-Mar-2016 17:18:30.367,37.58308972,55.84841339,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:37 GMT+03:00 2016,25-Mar-2016 17:18:30.467,37.58308972,55.84841339,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:37 GMT+03:00 2016,25-Mar-2016 17:18:30.567,37.58308972,55.84841339,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:37 GMT+03:00 2016,25-Mar-2016 17:18:30.668,37.58308972,55.84841339,1.0,1.0,3.5999999046325684
Fri Mar 25 17:18:38 GMT+03:00 2016,25-Mar-2016 17:18:30.767,37.58309046,55.84841048,1.0,1.0,3.5999999046325684
Fri Mar 25 17:18:38 GMT+03:00 2016,25-Mar-2016 17:18:30.867,37.58309046,55.84841048,1.0,2.0,3.5999999046325684
Fri Mar 25 17:18:38 GMT+03:00 2016,25-Mar-2016 17:18:30.967,37.58309046,55.84841048,1.0,2.0,3.5999999046325684
Fri Mar 25 17:18:38 GMT+03:00 2016,25-Mar-2016 17:18:31.067,37.58309046,55.84841048,1.0,2.0,3.5999999046325684
Fri Mar 25 17:18:38 GMT+03:00 2016,25-Mar-2016 17:18:31.166,37.58309046,55.84841048,1.0,3.0,3.5999999046325684
Fri Mar 25 17:18:38 GMT+03:00 2016,25-Mar-2016 17:18:31.268,37.58309046,55.84841048,1.0,3.0,3.5999999046325684
Fri Mar 25 17:18:38 GMT+03:00 2016,25-Mar-2016 17:18:31.367,37.58309046,55.84841048,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:38 GMT+03:00 2016,25-Mar-2016 17:18:31.469,37.58309046,55.84841048,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:38 GMT+03:00 2016,25-Mar-2016 17:18:31.568,37.58309046,55.84841048,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:38 GMT+03:00 2016,25-Mar-2016 17:18:31.668,37.58309046,55.84841048,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:38 GMT+03:00 2016,25-Mar-2016 17:18:31.768,37.58309046,55.84841048,1.0,4.0,3.5999999046325684
Fri Mar 25 17:18:47 GMT+03:00 2016,25-Mar-2016 17:18:39.767,37.58290743,55.84841318,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:47 GMT+03:00 2016,25-Mar-2016 17:18:39.867,37.58290743,55.84841318,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:47 GMT+03:00 2016,25-Mar-2016 17:18:39.967,37.58290743,55.84841318,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:47 GMT+03:00 2016,25-Mar-2016 17:18:40.067,37.58290743,55.84841318,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:47 GMT+03:00 2016,25-Mar-2016 17:18:40.167,37.58290743,55.84841318,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:47 GMT+03:00 2016,25-Mar-2016 17:18:40.267,37.58290743,55.84841318,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:47 GMT+03:00 2016,25-Mar-2016 17:18:40.368,37.58290743,55.84841318,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:47 GMT+03:00 2016,25-Mar-2016 17:18:40.467,37.58290743,55.84841318,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:47 GMT+03:00 2016,25-Mar-2016 17:18:40.568,37.58290743,55.84841318,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:47 GMT+03:00 2016,25-Mar-2016 17:18:40.667,37.58290743,55.84841318,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:48 GMT+03:00 2016,25-Mar-2016 17:18:40.767,37.58290547,55.84841613,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:48 GMT+03:00 2016,25-Mar-2016 17:18:40.867,37.58290547,55.84841613,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:48 GMT+03:00 2016,25-Mar-2016 17:18:40.967,37.58290547,55.84841613,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:48 GMT+03:00 2016,25-Mar-2016 17:18:41.067,37.58290547,55.84841613,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:48 GMT+03:00 2016,25-Mar-2016 17:18:41.167,37.58290547,55.84841613,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:48 GMT+03:00 2016,25-Mar-2016 17:18:41.267,37.58290547,55.84841613,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:48 GMT+03:00 2016,25-Mar-2016 17:18:41.367,37.58290547,55.84841613,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:48 GMT+03:00 2016,25-Mar-2016 17:18:41.467,37.58290547,55.84841613,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:48 GMT+03:00 2016,25-Mar-2016 17:18:41.566,37.58290547,55.84841613,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:48 GMT+03:00 2016,25-Mar-2016 17:18:41.667,37.58290547,55.84841613,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:49 GMT+03:00 2016,25-Mar-2016 17:18:41.767,37.58289995,55.84841866,1.0,0.0,3.5999999046325684
Fri Mar 25 17:18:49 GMT+03:00 2016,25-Mar-2016 17:18:41.867,37.58289995,55.84841866,1.0,0.0,3.5999999046325684
